City,State,Zipcode,Rank,Score,Superzip,Population,College,Income,Lat,Long
Newburyport,MA,01950,1940,86.82819,0,13717,42.16665,94.801,42.81100035731364,-70.88061601275531
Newbury,MA,01951,1200,92.04617,0,1894,46.19852,110.9812,42.77803165540078,-70.84757078095032
Salisbury,MA,01952,7340,54.07371,0,5493,17.13089,73.65318,42.85176799837203,-70.85684716936817
Peabody,MA,01960,4621,69.26983,0,34274,23.10206,85.62557,42.53658361827555,-70.99284890383511
Rockport,MA,01966,1955,86.71345,0,5716,44.41918,90.5683,42.656615218922106,-70.63708752719309
Rowley,MA,01969,2232,84.87864,0,3619,36.05968,98.7591,42.71551278256599,-70.89695516282067
Salem,MA,01970,4525,69.84881,0,28169,31.14062,72.74833,42.512121751253964,-70.90437539316554
South Hamilton,MA,01982,1082,92.92792,0,5524,52.51629,104.4589,42.62714794640069,-70.8367588959001
Topsfield,MA,01983,564,96.52943,1,4135,51.97098,136.6115,42.66362629435438,-70.94044757117916
Wenham,MA,01984,717,95.50696,1,2403,50.645030000000006,128.15,42.599255912082626,-70.88574785658791
West Newbury,MA,01985,542,96.67178,1,2787,57.22999999999999,129.5178,42.795063197098074,-70.99011401849616
Bellingham,MA,02019,4027,73.12627,0,10362,21.97452,94.24397,42.077554843745034,-71.46676831848579
Canton,MA,02021,1311,91.34452,0,14541,45.21697,108.4053,42.18026477167225,-71.1257869597724
Cohasset,MA,02025,452,97.23677,1,5055,60.73195,130.9391,42.233054827698425,-70.8027072828511
Dedham,MA,02026,2736,81.58437,0,16989,32.99194,94.5787,42.24504559230896,-71.19373995116091
Dover,MA,02030,30,99.90133,1,3586,77.80256,205.5129,42.236289897930746,-71.29258366631655
East Walpole,MA,02032,1257,91.69291,0,2691,43.6269,113.3022,42.15475968945647,-71.20394821695909
Foxboro,MA,02035,1932,86.89359,0,11018,37.50227,103.0533,42.061483623608105,-71.23710442297326
Franklin,MA,02038,1459,90.34101,0,18736,42.69321,106.9957,42.087552391694224,-71.39849680974217
Hingham,MA,02043,543,96.66727,1,13581,57.52154,128.9267,42.21287248895925,-70.9020784635003
Hull,MA,02045,3942,73.71499,0,7957,30.08672,81.45564,42.286195890271394,-70.8739561524559
Mansfield,MA,02048,1676,88.75462,0,14306,42.12918,102.0686,42.011818955276134,-71.20321416137028
Marshfield,MA,02050,2189,85.20119,0,16654,35.84124,100.1948,42.112630198705304,-70.72275950591738
Medfield,MA,02052,323,98.15637,1,7702,62.10074999999999,142.4316,42.18262250903003,-71.31066804313065
Medway,MA,02053,1301,91.41205,0,7960,43.51759,111.9659,42.15482288386986,-71.44183321238245
Millis,MA,02054,2318,84.30965,0,5407,37.50694,94.3708,42.16470763966458,-71.36542922098957
Norfolk,MA,02056,1333,91.22034,0,7106,37.89755,120.3005,42.11810794890678,-71.33377390657593
Norwell,MA,02061,712,95.5397,1,6564,51.87386000000001,126.5378,42.15597286174118,-70.8138739199339
Norwood,MA,02062,2304,84.40247,0,20788,39.21493,91.74644,42.184112938574096,-71.20918065737862
Scituate,MA,02066,1081,92.93275,0,12133,47.95187,112.3961,42.20673016595682,-70.75907981205071
Sharon,MA,02067,422,97.44172,1,11464,63.075720000000004,129.6119,42.10337550123158,-71.1770818476545
South Walpole,MA,02071,1711,88.5527,0,649,40.98613,103.035,42.10234086464884,-71.25824579929169
Stoughton,MA,02072,3416,77.10741,0,19209,28.38253,91.45616,42.1166382151123,-71.08747357646655
Walpole,MA,02081,1566,89.61333,0,12581,38.98736,110.2961,42.14808092348853,-71.26513326654415
Westwood,MA,02090,474,97.12659,1,9707,57.41218,134.9992,42.221958078321585,-71.19523131063218
Wrentham,MA,02093,1372,90.95753,0,7133,39.14202,116.4522,42.053239380572236,-71.3713765712569
Boston,MA,02108,13,99.96086,1,2874,72.51218,229.9284,42.354717986773835,-71.09606983559347
Boston,MA,02109,451,97.23901,1,3080,65.94156,122.1246,42.3602515880682,-71.05749673219293
Boston,MA,02110,117,99.31499,1,1246,76.72552,159.1598,42.351978114188576,-71.03848122860677
Boston,MA,02111,15777,22.07605,0,3634,24.79362,30.49192,42.35255110417002,-71.07115671943106
Boston,MA,02113,1415,90.6624,0,5252,60.377,78.456,42.36547115606065,-71.04235624461604
Boston,MA,02114,238,98.59532,1,9223,70.73621,137.7975,42.36405362074257,-71.00984045152336
Boston,MA,02115,2494,83.12774,0,11071,60.04878,52.45961,42.34354956417105,-71.09985583336162
Boston,MA,02116,309,98.2205,1,14520,69.6281,130.5678,42.34528168009833,-71.09377126200802
Boston,MA,02118,5215,65.5435,0,16290,43.92879,43.34302,42.3353884885921,-71.07926117091971
Boston,MA,02119,18577,14.22147,0,14240,14.929779999999997,40.07271,42.323851630565194,-71.08830453130882
Boston,MA,02120,9473,44.56377,0,5796,32.17736,36.91224,42.33097207580583,-71.09236698926686
Boston,MA,02121,20895,8.316151,0,13891,12.23814,37.57389,42.30892879778776,-71.09810111848681
Boston,MA,02122,11823,34.99115,0,14836,17.69345,53.44684,42.29696847617712,-71.04495991717295
Boston,MA,02124,13237,30.23862,0,30470,17.3679,49.95424,42.28780846571551,-71.0634064585679
Boston,MA,02125,13117,30.57173,0,20446,19.07464,47.32858,42.313222860759346,-71.05750730824941
Mattapan,MA,02126,12341,33.10415,0,17058,15.52937,55.54423,42.3007767799725,-71.11444096013501
Boston,MA,02127,6531,58.20771,0,21510,27.58252,60.94462,42.3281153257079,-71.00156270620937
Boston,MA,02128,18718,13.8328,0,24819,10.43958,47.43973,42.36527400013462,-71.01271446170831
Charlestown,MA,02129,1961,86.66237,0,11394,51.07952,78.99212,42.3832389103477,-71.07986094687459
Jamaica Plain,MA,02130,3005,79.72589,0,25886,46.83613,66.16979,42.31089920208106,-71.14064793418248
Roslindale,MA,02131,4754,68.38831,0,21956,31.5859,69.55909,42.28410314351164,-71.1204012935835
West Roxbury,MA,02132,1998,86.43726,0,18355,43.25797,91.70853,42.27739776081231,-71.17113913890849
Allston,MA,02134,4004,73.2508,0,11721,48.91221,48.26352,42.35784379166388,-71.10541540553449
Brighton,MA,02135,2206,85.06275,0,29568,54.92762,66.88113,42.34905831267762,-71.10358734205897
Hyde Park,MA,02136,7520,53.20389,0,18617,21.57705,64.80727,42.25545344210448,-71.13926265970944
Cambridge,MA,02138,347,97.97018,1,21761,79.23809,110.334,42.379228576585845,-71.14158496091639
Cambridge,MA,02139,1787,88.00108,0,22304,62.74211,63.56113,42.366409840802014,-71.11395354872552
Cambridge,MA,02140,1430,90.56548,0,12455,60.851060000000004,76.89865,42.39126059096745,-71.12647633885163
Cambridge,MA,02141,4478,70.12657,0,8628,38.58368,60.45296,42.36768359141569,-71.09820580480537
Cambridge,MA,02142,434,97.351070000000007,1,1183,89.26458,83.55172,42.36459534282811,-71.10170367015594
Somerville,MA,02143,2891,80.51662,0,18508,45.99092,69.60093,42.38025111010585,-71.11647543505421
Somerville,MA,02144,1908,87.1021,0,17037,51.93989,78.81429,42.403021327561234,-71.12090337506615
Somerville,MA,02145,7808,51.87712,0,18119,24.12937,58.68901,42.392791347827675,-71.10427048286078
Malden,MA,02148,5360,64.66673,0,40572,26.1535,72.64633,42.43498338866614,-71.09420915564736
Everett,MA,02149,9935,42.42101,0,26399,14.66722,65.21786,42.40673599674581,-71.05497301257941
Chelsea,MA,02150,20700,8.739959,0,21597,10.01991,42.01319,42.37807036673588,-71.03069502768354
Revere,MA,02151,12053,34.09381,0,33723,13.48635,59.97308,42.365064556307786,-71.0009060159708
Winthrop,MA,02152,3754,74.91795,0,13610,28.99339,85.90409,42.38038604691749,-70.97089624030748
Medford,MA,02155,3688,75.3557,0,39791,31.82881,81.87668,42.42391665742386,-71.12812880524223
Boston,MA,02163,1028,93.33204,0,972,89.40329,43.25933,42.3246783348887,-71.0999615368508
Quincy,MA,02169,4292,71.30249,0,39027,30.740259999999996,76.23439,42.242672204700646,-70.99101278117914
Quincy,MA,02170,3549,76.28663,0,14044,32.83965,82.07544,42.26775251560878,-71.0275720224971
Quincy,MA,02171,3525,76.48124,0,12449,33.69749,80.88552,42.284905911995054,-71.01736017181466
Melrose,MA,02176,1807,87.81177,0,19697,40.05686,102.1811,42.45966317169543,-71.04458745954119
Stoneham,MA,02180,2952,80.1134,0,16310,31.600249999999996,93.27634,42.4754403031145,-71.0943677498105
Braintree,MA,02184,2772,81.29129,0,24088,31.79592,96.00007,42.202221616077225,-70.99944487365913
Milton,MA,02186,745,95.34032,1,17092,52.18816,123.3838,42.238598896846874,-71.08741545491206
Weymouth,MA,02188,4629,69.20233,0,10504,25.40937,81.55894,42.20915845331043,-70.97395414515897
East Weymouth,MA,02189,5194,65.65282,0,10512,23.54452,78.61814,42.209026970444036,-70.91706141125228
South Weymouth,MA,02190,3372,77.37134,0,11059,30.1926,88.96126,42.16710784712805,-70.96045759229898
North Weymouth,MA,02191,4309,71.18608,0,6367,24.04586,87.61443,42.251291683376,-70.94062854525461
Boston,MA,02199,71,99.59599,1,909,76.67767,176.6097,42.34624432027483,-71.06513688988842
Boston,MA,02210,NA,97.02859,1,334,69.16168,113.5703,42.349194110572085,-71.0351621449799
Boston,MA,02215,1328,91.26156,0,7551,71.12965,63.16885,42.34324113617474,-71.11032463109966
Brockton,MA,02301,12256,33.43523,0,38431,15.34438,56.12481,42.08129295035803,-71.03500246475615
Brockton,MA,02302,10806,38.91532,0,20997,11.43497,67.69315,42.08430755755305,-71.0062132663324
Avon,MA,02322,5576,63.45964,0,3116,21.181,79.27325,42.12485320053751,-71.04975547101905
Bridgewater,MA,02324,2963,80.00484,0,15748,29.533909999999995,96.6421,41.97386914226374,-70.98046466905791
Carver,MA,02330,7121,55.16721,0,7343,13.809070000000002,80.72861,41.89527779589231,-70.74863386230797
Duxbury,MA,02332,394,97.61029,1,9365,59.61559,138.926,42.05381305483695,-70.72678645793701
East Bridgewater,MA,02333,4538,69.77078,0,8451,22.22222,88.01064,42.02245320751462,-70.92613701187646
Halifax,MA,02338,4883,67.54457,0,5122,21.30027,85.89755,41.99008527081574,-70.8598907836939
Hanover,MA,02339,1493,90.15856,0,8458,38.31875,113.5454,42.1245228079958,-70.86297439475689
Hanson,MA,02341,4076,72.76079,0,6144,24.49544,89.40061,42.05495122149086,-70.89559557377106
Holbrook,MA,02343,5885,61.709,0,7514,18.32579,81.54978,42.142572186477835,-70.99982005156703
Middleboro,MA,02346,6136,60.23367,0,12992,19.61207,77.49361,41.91560415832744,-70.89072865083054
Lakeville,MA,02347,2530,82.89195,0,6637,32.60509,98.99316,41.84296395546921,-70.96114120869464
Abington,MA,02351,4405,70.56953,0,9864,22.00933,89.99688,42.1173713776318,-70.97797380626734
North Easton,MA,02356,1295,91.45193,0,7302,42.878660000000004,113.3245,42.05500564022473,-71.11486438411467
North Pembroke,MA,02358,NA,1.792528,0,13,0,44.1315,41.95350584994745,-70.72070105629118
Pembroke,MA,02359,2982,79.86559,0,11081,28.52631,98.05038,42.06434063741234,-70.79014274079266
Plymouth,MA,02360,4366,70.84416,0,34627,26.49089,82.72662,41.88487237625436,-70.62478604758141
Kingston,MA,02364,3464,76.85794,0,7943,31.67569,85.12607,41.97741029466849,-70.7455281593361
Plympton,MA,02367,3103,79.04919,0,1706,27.25674,98.07,41.97111873836197,-70.8274821866242
Randolph,MA,02368,4508,69.97384,0,21817,26.419759999999997,81.06074,42.17199590037652,-71.04890538297411
Rockland,MA,02370,6311,59.35441,0,11813,18.20029,78.57107,41.954294359137286,-70.87126504858331
South Easton,MA,02375,2123,85.60561,0,6640,36.0241,101.1795,42.02313686973506,-71.12707357163539
West Bridgewater,MA,02379,5138,65.98055,0,4633,20.22448,84.93385,42.019681537830834,-71.01393088060851
Whitman,MA,02382,5054,66.49697,0,9037,21.72181,83.30196,42.079536511376496,-70.9221297270215
Lexington,MA,02420,220,98.70203,1,9825,69.34351,143.2489,42.457524203536515,-71.21396331534685
Lexington,MA,02421,194,98.83808,1,11480,68.78049,148.61,42.44121800236609,-71.20851891927447
Brookline,MA,02445,227,98.66527,1,18688,75.24615,131.385,42.316934259252555,-71.14257652884659
Brookline,MA,02446,294,98.28738,1,21701,78.24524,117.157,42.34275539312225,-71.12537258588328
Waltham,MA,02451,2542,82.80151,0,12858,39.31405,87.148929999999993,42.39900173958718,-71.22974160392882
Waltham,MA,02452,1871,87.33976,0,7858,41.63909,97.59273,42.39625595967179,-71.20292703688273
Waltham,MA,02453,3337,77.5726,0,19196,36.5597,78.41547,42.36349513948644,-71.22758406458385
Newton,MA,02458,535,96.72677,1,8907,65.16223,116.2378,42.38369397085356,-71.19236362406032
Newton Center,MA,02459,125,99.24898,1,11790,73.5369,160.147,42.33232661641138,-71.17797892949129
Newtonville,MA,02460,368,97.79689,1,7052,65.59841,131.1967,42.37577079232121,-71.18002160368926
Newton Highlands,MA,02461,172,98.97039,1,4538,72.78537,146.6643,42.362110302621964,-71.21440434596182
Newton Lower Falls,MA,02462,758,95.23708,1,1200,58.08333,112.6903,42.34860109132967,-71.19621114051992
Newton Upper Falls,MA,02464,589,96.34895,1,2152,64.49814,113.399,42.36459513133742,-71.22218068277704
West Newton,MA,02465,614,96.17059,1,8004,58.22088999999999,122.054,42.37708229706668,-71.22505306945646
Auburndale,MA,02466,369,97.79362,1,4819,63.62316,134.586,42.34715573862335,-71.21790210885142
Chestnut Hill,MA,02467,313,98.1961,1,5916,73.4449,123.5944,42.35604148734802,-71.21394250422509
Waban,MA,02468,25,99.92398,1,3980,81.45729,201.9248,42.327876925736945,-71.2120740150735
Watertown,MA,02472,1865,87.38996,0,25300,47.24901,88.18585,42.36134474380324,-71.20947484844359
Arlington,MA,02474,1409,90.70387,0,19461,49.45789,97.49073,42.41785988614362,-71.13997267051181
Arlington,MA,02476,753,95.29974,1,12965,57.8172,113.3938,42.38060267411014,-71.18290475960949
Belmont,MA,02478,483,97.06864,1,17570,63.11326,124.1762,42.41382470724646,-71.19013291477577
Wellesley Hills,MA,02481,59,99.67262,1,9273,79.52119,180.2932,42.30979713865456,-71.27002556631831
Wellesley,MA,02482,113,99.3258,1,6955,71.04242,170.9661,42.29275660720086,-71.29587848408391
Needham,MA,02492,190,98.85716,1,13178,68.94825,149.4953,42.27981524606303,-71.26654698641919
Weston,MA,02493,9,99.97501,1,7373,75.09833,236.7292,42.37408618400265,-71.2400558798736
Needham Heights,MA,02494,608,96.21152,1,6552,56.70024,124.9582,42.30030381281034,-71.27930337683819
Buzzards Bay,MA,02532,6910,56.26522,0,10238,22.35788,67.39763,41.744412587702385,-70.57552772841332
Cataumet,MA,02534,1829,87.6405,0,691,50.07236,84.3402,41.66883633385724,-70.63101227373525
Chilmark,MA,02535,2064,85.99239,0,879,53.24232,72.92355,41.38039933888988,-70.68537202226143
East Falmouth,MA,02536,5493,63.94392,0,13903,27.24592,69.53294,41.66305582152861,-70.54924881540764
East Sandwich,MA,02537,1749,88.27869,0,4015,44.20922,96.45512,41.728763011033344,-70.45562961291
East Wareham,MA,02538,12452,32.72614,0,1808,14.26991,57.37749,41.77456336476799,-70.65387130088646
Edgartown,MA,02539,3915,73.90168,0,2716,35.67747,72.11806,41.39961859246066,-70.54506542909564
Falmouth,MA,02540,1812,87.77429,0,7424,47.48114,89.29339,41.613902293083235,-70.50405288551163
Buzzards Bay,MA,02542,9698,43.53178,0,806,22.08437,53.44815,41.65477605640136,-70.53817594722662
Woods Hole,MA,02543,1312,91.34037,0,567,63.8448,76.20824,41.59555679793527,-70.62653220660071
Nantucket,MA,02554,2620,82.33581,0,6976,38.43177,87.32938,41.287744336888316,-70.0837618145436
North Falmouth,MA,02556,1723,88.47836,0,2510,44.14343,97.36128,41.65463050646037,-70.37455087117515
Onset,MA,02558,14593,25.80594,0,1330,13.00752,53.9385,41.748233715145325,-70.66522229195678
Pocasset,MA,02559,2974,79.92883,0,2439,36.61337,84.23952,41.696258658163536,-70.62364895682843
Sandwich,MA,02563,2935,80.2402,0,7373,37.78652,82.96722,41.71284947807881,-70.47529995359216
Vineyard Haven,MA,02568,3885,74.06513,0,6745,36.47146,71.22366,41.41711339192447,-70.58324281487488
Wareham,MA,02571,9164,45.82703,0,7188,19.05954,60.74586,41.7595595842637,-70.67914837668974
West Tisbury,MA,02575,NA,96.26634,1,307,64.16938,113.0133,41.41998817813489,-70.63702749169258
West Wareham,MA,02576,13518,29.2739,0,2230,10.71749,60.71318,41.76915412570267,-70.76106084929864
Hyannis,MA,02601,11914,34.57653,0,11478,18.26973,52.16278,41.82919421163938,-70.14924809867816
Barnstable,MA,02630,1926,86.96635,0,1350,46.81481,87.21169,41.69696907630182,-70.29883460375729
Brewster,MA,02631,3122,78.92596,0,7438,40.45442,75.04447,41.851330365281115,-70.05518430061515
Centerville,MA,02632,3827,74.42149,0,8448,34.25663,75.83295,41.796462876167396,-70.18058849061401
Chatham,MA,02633,2344,84.1301,0,3393,46.83171,77.8022,41.85884558767976,-70.06426444926598
Cotuit,MA,02635,2174,85.31434,0,2638,45.4511,83.91653,41.62341313370316,-70.44221225682378
Dennis,MA,02638,3043,79.4695,0,3055,39.08347,78.77505,41.725802777708495,-70.08193585120607
Dennis Port,MA,02639,10185,41.42662,0,2454,20.90465,53.58283,41.75000417934999,-70.05894746957242
Eastham,MA,02642,4412,70.53568,0,4201,35.27732,67.03934,41.84881294085112,-70.00231602640072
Forestdale,MA,02644,4085,72.70586,0,2285,26.34573,86.14338,41.79109094389858,-70.25539731558857
Harwich,MA,02645,5223,65.48,0,7275,29.841919999999998,67.50877,41.83511749503349,-70.04626940147654
Harwich Port,MA,02646,3900,73.98252,0,1619,40.58061,63.87103,41.843857397717244,-70.0730201655014
Hyannis Port,MA,02647,NA,68.41237,0,69,57.97101,24.10953,41.63485385239804,-70.32236417033418
Marstons Mills,MA,02648,4161,72.25494,0,4819,30.649510000000003,78.03234,41.81303993994372,-70.23027521727494
Mashpee,MA,02649,4225,71.79514,0,9153,32.40468,74.06116,41.78672689410177,-70.23517322458552
North Chatham,MA,02650,3571,76.15589,0,959,32.01251,83.23397,41.73548625416148,-70.02298782271758
North Truro,MA,02652,4536,69.77372,0,1041,36.02305,64.23585,41.93203083279474,-70.28962218719276
Orleans,MA,02653,2309,84.37262,0,5243,44.85981,81.89368,41.85280353924799,-70.03293437266848
Osterville,MA,02655,2434,83.51806,0,3282,43.93663,81.31703,41.80930389345034,-70.18564343056144
Provincetown,MA,02657,5414,64.39632,0,2999,37.91264,51.88426,41.88929695192315,-70.08611014568058
South Chatham,MA,02659,4729,68.55561,0,955,38.42932,58.06398,41.850830119859395,-70.0192355803995
South Dennis,MA,02660,5302,65.04601,0,5658,29.869210000000002,66.75429,41.799454109609236,-70.0743453602037
South Yarmouth,MA,02664,7644,52.59872,0,7705,24.07528,59.79393,41.82220792354632,-70.07859128151873
Truro,MA,02666,2513,82.98235,0,583,48.3705,72.18998,41.98718752335073,-70.05225714062836
Wellfleet,MA,02667,3726,75.08241,0,2137,40.33692,66.67452,41.81942212909364,-70.02690903339362
West Barnstable,MA,02668,1531,89.90578,0,2269,47.64213,96.23151,41.790465755284956,-70.1964488685927
West Chatham,MA,02669,NA,84.53715,0,151,46.35762,80.0905,41.7003994048276,-70.01407522995498
West Dennis,MA,02670,4705,68.71224,0,1377,35.43936,63.4186,41.71160376298849,-70.08488627981737
West Harwich,MA,02671,3185,78.50569,0,809,42.52163,70.63393,41.848551510189154,-70.04349827812646
West Hyannisport,MA,02672,NA,88.03554,0,182,40.65934,101.7247,41.63706242874101,-70.32880637807955
West Yarmouth,MA,02673,8595,48.42217,0,6209,21.42052,59.43696,41.77565477322277,-70.13657413347987
Yarmouth Port,MA,02675,3066,79.2889,0,5549,37.77257,80.63577,41.71806305057863,-70.13876743595341
Assonet,MA,02702,3755,74.91348,0,2696,23.99852,94.50025,41.78383082203495,-71.0215620383213
Attleboro,MA,02703,5346,64.76996,0,28635,23.51318,77.29485,41.93948873835264,-71.32060459727396
Cuttyhunk,MA,02713,NA,15.86236,0,46,17.3913,37.5935,41.42355657922078,-70.94339316419104
Dighton,MA,02715,4256,71.55403,0,1427,22.42467,90.91874,41.81928667054047,-71.16417528656264
East Freetown,MA,02717,5475,64.07085,0,2987,19.61835,82.82731,41.747048707969476,-70.98945218435426
East Taunton,MA,02718,6878,56.439,0,4304,17.0539,76.75743,41.87257461638317,-70.9983018482681
Fairhaven,MA,02719,8330,49.57199,0,11663,16.94247,68.38486,41.633480635454625,-70.87480163813763
Fall River,MA,02720,10633,39.69611,0,21752,16.80765,59.00806,41.82085171134601,-71.1557994313269
